<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
GAZP,60,25/02/20,15:00:00,227.1400000,227.4400000,226.1300000,226.7200000
GAZP,60,25/02/20,16:00:00,226.7200000,227.4000000,226.6000000,227.1200000
GAZP,60,25/02/20,17:00:00,227.1600000,227.2000000,226.5200000,226.8000000
GAZP,60,25/02/20,18:00:00,226.7800000,227.1600000,226.0000000,226.4000000
GAZP,60,25/02/20,19:00:00,226.3300000,226.8900000,224.6800000,224.6800000
GAZP,60,26/02/20,11:00:00,223.3200000,223.6800000,221.5800000,223.1900000
GAZP,60,26/02/20,12:00:00,223.2500000,225.0000000,222.7000000,223.3300000
GAZP,60,26/02/20,13:00:00,223.3600000,223.3600000,220.8100000,222.0500000
GAZP,60,26/02/20,14:00:00,222.0200000,223.2800000,222.0000000,222.3500000
GAZP,60,26/02/20,15:00:00,222.3500000,224.3400000,222.2300000,223.8100000
GAZP,60,26/02/20,16:00:00,223.8000000,224.2500000,223.3700000,224.0300000
GAZP,60,26/02/20,17:00:00,224.0300000,225.1500000,223.6500000,224.2900000
GAZP,60,26/02/20,18:00:00,224.2300000,225.4700000,223.5000000,225.0100000
GAZP,60,26/02/20,19:00:00,225.0300000,225.2000000,224.2500000,224.7600000
GAZP,60,27/02/20,11:00:00,220.9900000,223.4000000,220.9800000,222.3700000
GAZP,60,27/02/20,12:00:00,222.3700000,223.0300000,221.7600000,222.4700000
GAZP,60,27/02/20,13:00:00,222.5000000,223.0300000,221.6500000,221.7000000
GAZP,60,27/02/20,14:00:00,221.7000000,222.0000000,221.1200000,221.2600000
GAZP,60,27/02/20,15:00:00,221.2500000,221.5900000,220.1400000,220.3600000
GAZP,60,27/02/20,16:00:00,220.3000000,221.1000000,217.7000000,218.0000000
GAZP,60,27/02/20,17:00:00,218.0000000,218.8800000,216.8500000,217.9700000
GAZP,60,27/02/20,18:00:00,217.9700000,218.9000000,216.8000000,218.5500000
GAZP,60,27/02/20,19:00:00,218.5400000,218.9700000,216.8100000,217.5000000
GAZP,60,28/02/20,11:00:00,210.0000000,211.9700000,202.3700000,205.7500000
GAZP,60,28/02/20,12:00:00,205.6300000,209.6700000,204.1000000,206.8600000
GAZP,60,28/02/20,13:00:00,206.8600000,207.3500000,201.2300000,204.1700000
GAZP,60,28/02/20,14:00:00,204.0900000,206.6300000,203.7000000,206.2700000
GAZP,60,28/02/20,15:00:00,206.2700000,208.0700000,205.6500000,206.8500000
GAZP,60,28/02/20,16:00:00,206.8000000,209.2000000,205.5000000,208.4800000
GAZP,60,28/02/20,17:00:00,208.5900000,208.6500000,205.4100000,206.2800000
GAZP,60,28/02/20,18:00:00,206.2000000,206.4000000,202.5000000,203.1400000
GAZP,60,28/02/20,19:00:00,203.1400000,203.1500000,200.5700000,202.6500000
GAZP,60,02/03/20,11:00:00,207.9900000,210.9500000,206.1500000,210.5000000
GAZP,60,02/03/20,12:00:00,210.4200000,211.9900000,209.0500000,209.1500000
GAZP,60,02/03/20,13:00:00,209.1400000,209.7000000,207.0000000,208.0700000
GAZP,60,02/03/20,14:00:00,208.0900000,209.0000000,206.7200000,206.8000000
GAZP,60,02/03/20,15:00:00,206.7700000,206.9600000,201.3700000,201.8100000
GAZP,60,02/03/20,16:00:00,201.8700000,202.4600000,195.5100000,199.7900000
GAZP,60,02/03/20,17:00:00,199.7900000,200.6900000,196.6000000,200.3400000
GAZP,60,02/03/20,18:00:00,200.4100000,204.0000000,199.0000000,200.2500000
GAZP,60,02/03/20,19:00:00,200.2100000,200.4900000,197.3800000,198.7800000
GAZP,60,03/03/20,11:00:00,204.7800000,205.2700000,200.8300000,203.2600000
GAZP,60,03/03/20,12:00:00,203.2100000,205.0900000,202.0200000,202.9700000
GAZP,60,03/03/20,13:00:00,202.9000000,202.9300000,201.0900000,202.7600000
GAZP,60,03/03/20,14:00:00,202.7700000,202.7900000,201.1000000,202.3100000
GAZP,60,03/03/20,15:00:00,202.3300000,202.7800000,200.2500000,201.2700000
GAZP,60,03/03/20,16:00:00,201.2200000,204.0000000,201.0800000,201.9700000
GAZP,60,03/03/20,17:00:00,201.9600000,202.3500000,200.0000000,201.6600000
GAZP,60,03/03/20,18:00:00,201.5800000,201.9300000,198.0000000,198.5100000
GAZP,60,03/03/20,19:00:00,198.4800000,203.4400000,198.0800000,201.4800000
GAZP,60,04/03/20,11:00:00,199.9000000,200.6600000,198.2800000,200.1500000
GAZP,60,04/03/20,12:00:00,200.1300000,201.1100000,199.2000000,200.7300000
GAZP,60,04/03/20,13:00:00,200.8000000,203.2500000,200.5600000,202.4000000
GAZP,60,04/03/20,14:00:00,202.3700000,204.4200000,201.7800000,203.3300000
GAZP,60,04/03/20,15:00:00,203.3200000,203.6000000,202.1900000,202.9900000
GAZP,60,04/03/20,16:00:00,203.0000000,203.9800000,202.5300000,202.6700000
GAZP,60,04/03/20,17:00:00,202.6700000,203.1800000,201.7000000,202.3500000
GAZP,60,04/03/20,18:00:00,202.3500000,203.2000000,200.1000000,200.6700000
GAZP,60,04/03/20,19:00:00,200.6700000,201.4300000,199.7500000,200.0000000
GAZP,60,05/03/20,11:00:00,203.0000000,203.4300000,201.6600000,202.0000000
GAZP,60,05/03/20,12:00:00,202.0500000,202.3700000,200.1700000,201.0000000
GAZP,60,05/03/20,13:00:00,201.0200000,201.1800000,199.7900000,199.9900000
GAZP,60,05/03/20,14:00:00,199.9400000,200.1700000,198.6500000,199.3400000
GAZP,60,05/03/20,15:00:00,199.3200000,200.7400000,198.7700000,199.2100000
GAZP,60,05/03/20,16:00:00,199.1400000,200.2500000,199.0500000,199.2600000
GAZP,60,05/03/20,17:00:00,199.3000000,199.6000000,197.5000000,197.8300000
GAZP,60,05/03/20,18:00:00,197.8800000,199.3000000,197.6300000,198.2400000
GAZP,60,05/03/20,19:00:00,198.2200000,199.2000000,198.0000000,198.0000000
GAZP,60,06/03/20,11:00:00,193.4900000,194.2300000,190.4000000,191.8000000
GAZP,60,06/03/20,12:00:00,191.7900000,192.1000000,188.0100000,189.8800000
GAZP,60,06/03/20,13:00:00,189.8800000,190.3900000,188.1500000,189.1800000
GAZP,60,06/03/20,14:00:00,189.2300000,190.6900000,187.8000000,188.8700000
GAZP,60,06/03/20,15:00:00,188.8700000,189.2200000,185.3500000,185.4500000
GAZP,60,06/03/20,16:00:00,185.4200000,187.7500000,185.1300000,187.0600000
GAZP,60,06/03/20,17:00:00,187.0100000,188.9000000,186.1400000,188.6500000
GAZP,60,06/03/20,18:00:00,188.6800000,190.2700000,187.0100000,187.2200000
GAZP,60,06/03/20,19:00:00,187.2300000,188.8700000,186.0100000,188.2700000
GAZP,60,10/03/20,11:00:00,169.4500000,173.0000000,161.0100000,171.4900000
GAZP,60,10/03/20,12:00:00,171.4400000,172.1000000,168.6900000,171.1900000
GAZP,60,10/03/20,13:00:00,171.1100000,178.8900000,170.7000000,177.7800000
GAZP,60,10/03/20,14:00:00,177.7100000,185.4400000,176.4500000,183.2400000
GAZP,60,10/03/20,15:00:00,183.2100000,185.8400000,178.0000000,183.9600000
GAZP,60,10/03/20,16:00:00,183.9000000,184.3700000,178.7400000,180.9100000
GAZP,60,10/03/20,17:00:00,180.8600000,181.4100000,178.1200000,179.6100000
GAZP,60,10/03/20,18:00:00,179.6000000,181.9900000,173.5000000,173.8500000
GAZP,60,10/03/20,19:00:00,173.8100000,174.4700000,170.3000000,171.0000000
GAZP,60,11/03/20,11:00:00,173.9800000,175.8700000,170.0000000,171.7600000
GAZP,60,11/03/20,12:00:00,171.7800000,173.7000000,167.3900000,173.0800000
GAZP,60,11/03/20,13:00:00,173.0300000,173.1800000,170.1100000,171.3200000
GAZP,60,11/03/20,14:00:00,171.3700000,174.1600000,169.9100000,172.0000000
GAZP,60,11/03/20,15:00:00,172.0000000,172.7000000,171.0600000,172.0000000
GAZP,60,11/03/20,16:00:00,171.9000000,172.5500000,169.0000000,169.0100000
GAZP,60,11/03/20,17:00:00,169.0000000,172.4400000,169.0000000,171.9100000
GAZP,60,11/03/20,18:00:00,171.9400000,174.1500000,171.5700000,173.3900000
GAZP,60,11/03/20,19:00:00,173.3000000,173.3900000,172.0300000,172.0300000
GAZP,60,12/03/20,11:00:00,163.4000000,167.5500000,163.0500000,165.0000000
GAZP,60,12/03/20,12:00:00,164.9100000,167.8000000,164.8900000,165.9000000
GAZP,60,12/03/20,13:00:00,165.8600000,166.5500000,164.2500000,164.9500000
GAZP,60,12/03/20,14:00:00,164.9000000,165.3300000,161.8700000,162.5400000
GAZP,60,12/03/20,15:00:00,162.5100000,165.2700000,161.2000000,164.6800000
GAZP,60,12/03/20,16:00:00,164.6900000,167.6000000,163.1100000,165.7100000
GAZP,60,12/03/20,17:00:00,165.7200000,166.4900000,161.6400000,165.7400000
GAZP,60,12/03/20,18:00:00,165.7300000,167.5000000,164.5200000,167.0300000
GAZP,60,12/03/20,19:00:00,166.9400000,167.1000000,163.4500000,163.7300000
GAZP,60,13/03/20,11:00:00,164.0800000,173.9000000,164.0200000,172.2500000
GAZP,60,13/03/20,12:00:00,172.3000000,173.8700000,167.4000000,168.4300000
GAZP,60,13/03/20,13:00:00,168.3800000,170.6800000,167.9400000,169.7900000
GAZP,60,13/03/20,14:00:00,169.7900000,171.8000000,169.2500000,171.1400000
GAZP,60,13/03/20,15:00:00,171.0900000,174.7800000,171.0900000,174.7000000
GAZP,60,13/03/20,16:00:00,174.7400000,175.6900000,172.2000000,172.5300000
GAZP,60,13/03/20,17:00:00,172.5600000,172.7000000,168.2200000,170.3500000
GAZP,60,13/03/20,18:00:00,170.3500000,171.4300000,169.0000000,169.0300000
GAZP,60,13/03/20,19:00:00,169.0000000,169.5700000,166.1000000,166.1000000
GAZP,60,16/03/20,11:00:00,163.5600000,163.9800000,158.1700000,162.7000000
GAZP,60,16/03/20,12:00:00,162.7300000,164.7600000,160.8900000,162.8400000
GAZP,60,16/03/20,13:00:00,162.7900000,164.5000000,161.5000000,163.5100000
GAZP,60,16/03/20,14:00:00,163.5800000,164.6800000,162.7500000,164.1100000
GAZP,60,16/03/20,15:00:00,164.1200000,164.2300000,162.2800000,162.3600000
GAZP,60,16/03/20,16:00:00,162.3500000,163.6000000,162.3400000,162.7100000
GAZP,60,16/03/20,17:00:00,162.7600000,164.4700000,161.5000000,163.8500000
GAZP,60,16/03/20,18:00:00,163.8200000,169.9900000,162.6100000,169.3100000
GAZP,60,16/03/20,19:00:00,169.3700000,169.9500000,167.6200000,168.0700000
GAZP,60,17/03/20,11:00:00,168.9600000,175.5000000,168.6900000,172.8400000
GAZP,60,17/03/20,12:00:00,172.7800000,173.6700000,165.0100000,167.0900000
GAZP,60,17/03/20,13:00:00,167.1700000,169.9000000,164.5600000,165.5100000
GAZP,60,17/03/20,14:00:00,165.5300000,169.0000000,165.0900000,168.5300000
GAZP,60,17/03/20,15:00:00,168.5900000,169.4900000,165.2000000,165.2400000
GAZP,60,17/03/20,16:00:00,165.3500000,167.4100000,165.1500000,166.8600000
GAZP,60,17/03/20,17:00:00,166.8000000,167.8100000,165.0100000,165.5800000
GAZP,60,17/03/20,18:00:00,165.5400000,169.3000000,165.0000000,168.9300000
GAZP,60,17/03/20,19:00:00,168.8900000,169.7000000,167.0000000,167.0000000
GAZP,60,18/03/20,11:00:00,164.9000000,166.7000000,163.0000000,165.2500000
GAZP,60,18/03/20,12:00:00,165.2900000,167.7800000,165.0000000,166.7200000
GAZP,60,18/03/20,13:00:00,166.7200000,167.4800000,164.2900000,164.8200000
GAZP,60,18/03/20,14:00:00,164.7700000,166.0000000,164.2100000,164.4500000
GAZP,60,18/03/20,15:00:00,164.4100000,165.1900000,163.5000000,163.6100000
GAZP,60,18/03/20,16:00:00,163.7000000,164.4100000,162.8100000,163.7200000
GAZP,60,18/03/20,17:00:00,163.7400000,168.1800000,162.0000000,167.7300000
GAZP,60,18/03/20,18:00:00,167.7900000,170.4500000,167.7000000,167.7100000
GAZP,60,18/03/20,19:00:00,167.7000000,168.3000000,165.5500000,166.3400000
GAZP,60,19/03/20,11:00:00,168.7700000,171.0500000,164.0500000,167.7700000
GAZP,60,19/03/20,12:00:00,167.7800000,175.2000000,167.5400000,174.1700000
GAZP,60,19/03/20,13:00:00,174.2400000,174.6700000,171.1000000,172.5700000
GAZP,60,19/03/20,14:00:00,172.5100000,174.4900000,172.5000000,172.9800000
GAZP,60,19/03/20,15:00:00,172.9800000,173.5000000,171.2400000,172.1400000
GAZP,60,19/03/20,16:00:00,172.1400000,174.4700000,171.0000000,174.1900000
GAZP,60,19/03/20,17:00:00,174.2000000,174.9000000,171.2700000,173.0000000
GAZP,60,19/03/20,18:00:00,172.9900000,174.2000000,171.0600000,172.9700000
GAZP,60,19/03/20,19:00:00,172.9100000,174.9000000,172.5100000,174.5600000
GAZP,60,20/03/20,11:00:00,179.9800000,183.9600000,177.5300000,180.6700000
GAZP,60,20/03/20,12:00:00,180.7700000,182.1800000,179.0000000,181.2000000
GAZP,60,20/03/20,13:00:00,181.1500000,183.5000000,180.6300000,183.0600000
GAZP,60,20/03/20,14:00:00,183.0600000,184.6900000,182.0000000,182.1200000
GAZP,60,20/03/20,15:00:00,182.0500000,183.0000000,181.5000000,182.4300000
GAZP,60,20/03/20,16:00:00,182.4300000,183.6500000,180.1300000,181.0600000
GAZP,60,20/03/20,17:00:00,181.0300000,182.9500000,178.5000000,178.9800000
GAZP,60,20/03/20,18:00:00,178.9400000,180.9100000,178.3300000,180.0400000
GAZP,60,20/03/20,19:00:00,180.0700000,180.3600000,176.1000000,176.2600000
GAZP,60,23/03/20,11:00:00,171.0300000,171.9900000,169.0000000,170.2400000
GAZP,60,23/03/20,12:00:00,170.2500000,170.6600000,168.0400000,169.5400000
GAZP,60,23/03/20,13:00:00,169.5200000,170.5000000,168.9000000,169.6200000
GAZP,60,23/03/20,14:00:00,169.6400000,170.2500000,169.0300000,170.1400000
GAZP,60,23/03/20,15:00:00,170.1400000,170.1600000,169.3100000,169.9900000
GAZP,60,23/03/20,16:00:00,169.9900000,171.6200000,169.2500000,171.2600000
GAZP,60,23/03/20,17:00:00,171.2400000,172.2800000,169.6000000,170.4000000
GAZP,60,23/03/20,18:00:00,170.4000000,170.7300000,169.2000000,169.6200000
GAZP,60,23/03/20,19:00:00,169.5900000,169.9800000,168.1700000,168.3500000
GAZP,60,24/03/20,11:00:00,174.3600000,175.9700000,172.6100000,173.4700000
GAZP,60,24/03/20,12:00:00,173.3900000,175.6000000,173.1900000,175.5000000
GAZP,60,24/03/20,13:00:00,175.4900000,176.7100000,174.6800000,174.9600000
GAZP,60,24/03/20,14:00:00,174.9000000,176.2500000,174.5100000,174.9700000
GAZP,60,24/03/20,15:00:00,174.9700000,176.2200000,174.5700000,175.9800000
GAZP,60,24/03/20,16:00:00,175.9900000,177.7000000,175.8000000,176.8600000
GAZP,60,24/03/20,17:00:00,176.8800000,178.7800000,176.2300000,177.1800000
GAZP,60,24/03/20,18:00:00,177.1600000,179.9300000,176.8200000,179.3800000
GAZP,60,24/03/20,19:00:00,179.3800000,179.9900000,177.6100000,177.9500000
GAZP,60,25/03/20,11:00:00,182.8000000,182.8000000,180.6100000,182.1600000
GAZP,60,25/03/20,12:00:00,182.2200000,182.5800000,180.7000000,181.6600000
GAZP,60,25/03/20,13:00:00,181.7400000,186.9000000,181.4100000,183.5000000
GAZP,60,25/03/20,14:00:00,183.5000000,183.5200000,175.2600000,177.1700000
GAZP,60,25/03/20,15:00:00,177.1400000,180.7700000,176.9600000,180.1700000
GAZP,60,25/03/20,16:00:00,180.2700000,180.4700000,178.7000000,179.7500000
GAZP,60,25/03/20,17:00:00,179.8000000,182.4300000,177.2200000,177.7700000
GAZP,60,25/03/20,18:00:00,177.7600000,179.4900000,176.7500000,179.4600000
GAZP,60,25/03/20,19:00:00,179.4700000,181.3600000,178.6100000,180.2000000
GAZP,60,26/03/20,11:00:00,179.4500000,179.4500000,177.2800000,178.3700000
GAZP,60,26/03/20,12:00:00,178.3700000,181.2500000,177.8900000,180.9700000
GAZP,60,26/03/20,13:00:00,180.9800000,181.3400000,178.5300000,179.1800000
GAZP,60,26/03/20,14:00:00,179.1500000,180.3000000,178.4900000,179.4900000
GAZP,60,26/03/20,15:00:00,179.4900000,180.6600000,178.9300000,179.2600000
GAZP,60,26/03/20,16:00:00,179.2600000,180.4000000,178.1800000,180.0800000
GAZP,60,26/03/20,17:00:00,180.1000000,182.9100000,179.6200000,182.5300000
GAZP,60,26/03/20,18:00:00,182.6100000,184.9000000,181.3600000,182.2000000
GAZP,60,26/03/20,19:00:00,182.3600000,182.7600000,181.4500000,181.5000000
GAZP,60,27/03/20,11:00:00,181.2000000,181.3700000,178.3500000,179.1400000
GAZP,60,27/03/20,12:00:00,179.0600000,179.4100000,177.2000000,177.9400000
GAZP,60,27/03/20,13:00:00,177.9600000,178.7500000,176.5500000,176.8900000
GAZP,60,27/03/20,14:00:00,176.9000000,177.7300000,176.3400000,176.8600000
GAZP,60,27/03/20,15:00:00,176.8900000,177.9600000,175.8800000,176.1300000
GAZP,60,27/03/20,16:00:00,176.0700000,176.3900000,175.3600000,175.4300000
GAZP,60,27/03/20,17:00:00,175.4000000,175.5500000,172.0000000,172.7200000
GAZP,60,27/03/20,18:00:00,172.7200000,175.0500000,172.3100000,174.7000000
GAZP,60,27/03/20,19:00:00,174.7000000,175.8300000,174.1000000,174.5000000
GAZP,60,30/03/20,11:00:00,171.9900000,174.0600000,170.5000000,172.8200000
GAZP,60,30/03/20,12:00:00,172.7600000,175.7300000,172.6200000,174.3200000
GAZP,60,30/03/20,13:00:00,174.3000000,175.2500000,173.6000000,174.4800000
GAZP,60,30/03/20,14:00:00,174.5100000,176.3000000,174.4700000,175.6200000
GAZP,60,30/03/20,15:00:00,175.5400000,175.6200000,174.3500000,174.5800000
GAZP,60,30/03/20,16:00:00,174.5800000,176.4400000,174.0500000,176.3100000
GAZP,60,30/03/20,17:00:00,176.3700000,177.6300000,175.8000000,176.5400000
GAZP,60,30/03/20,18:00:00,176.5400000,177.3000000,176.0100000,176.2400000
GAZP,60,30/03/20,19:00:00,176.1900000,177.0000000,175.5100000,176.4400000
GAZP,60,31/03/20,11:00:00,178.5000000,181.1000000,178.2000000,180.4500000
GAZP,60,31/03/20,12:00:00,180.4500000,183.3000000,180.4000000,182.9000000
GAZP,60,31/03/20,13:00:00,182.9000000,184.6400000,182.5200000,183.1700000
GAZP,60,31/03/20,14:00:00,183.1700000,183.2800000,180.7600000,182.1500000
GAZP,60,31/03/20,15:00:00,182.1500000,182.3800000,178.0100000,179.9900000
GAZP,60,31/03/20,16:00:00,179.9900000,180.7900000,178.8100000,180.7800000
GAZP,60,31/03/20,17:00:00,180.7000000,181.4700000,178.9600000,179.1300000
GAZP,60,31/03/20,18:00:00,179.1600000,182.5000000,179.0700000,181.9600000
GAZP,60,31/03/20,19:00:00,182.0000000,182.5000000,181.1200000,181.4100000
GAZP,60,01/04/20,11:00:00,178.0500000,180.3500000,177.5000000,180.2000000
GAZP,60,01/04/20,12:00:00,180.2600000,180.9800000,179.5900000,180.5500000
GAZP,60,01/04/20,13:00:00,180.4700000,180.9900000,179.8000000,180.5200000
GAZP,60,01/04/20,14:00:00,180.5500000,180.9300000,180.0800000,180.7200000
GAZP,60,01/04/20,15:00:00,180.6500000,180.9700000,180.1200000,180.7300000
GAZP,60,01/04/20,16:00:00,180.7600000,181.3800000,180.4000000,180.5800000
GAZP,60,01/04/20,17:00:00,180.5500000,180.7800000,178.5300000,178.6600000
GAZP,60,01/04/20,18:00:00,178.6700000,179.8500000,178.4000000,179.3500000
GAZP,60,01/04/20,19:00:00,179.3000000,180.3300000,179.1500000,180.0600000
GAZP,60,02/04/20,11:00:00,183.8000000,184.7800000,181.1200000,181.6800000
GAZP,60,02/04/20,12:00:00,181.7400000,182.9200000,181.6100000,182.3000000
GAZP,60,02/04/20,13:00:00,182.3100000,183.3900000,181.9000000,183.0900000
GAZP,60,02/04/20,14:00:00,183.0400000,183.7500000,182.5300000,183.1000000
GAZP,60,02/04/20,15:00:00,183.1000000,183.4500000,182.5000000,183.4500000
GAZP,60,02/04/20,16:00:00,183.4400000,183.6200000,181.5400000,181.7300000
GAZP,60,02/04/20,17:00:00,181.7400000,182.4900000,180.3000000,180.3900000
GAZP,60,02/04/20,18:00:00,180.4500000,187.0000000,180.2500000,186.3300000
GAZP,60,02/04/20,19:00:00,186.5100000,190.0000000,184.0100000,187.0400000
GAZP,60,03/04/20,11:00:00,187.0300000,190.9000000,185.7200000,189.6900000
GAZP,60,03/04/20,12:00:00,189.6700000,191.3000000,188.0000000,190.6000000
GAZP,60,03/04/20,13:00:00,190.6000000,192.9500000,190.0400000,191.9500000
GAZP,60,03/04/20,14:00:00,191.9000000,191.9600000,190.1600000,190.3000000
GAZP,60,03/04/20,15:00:00,190.3000000,192.1600000,189.6900000,191.9700000
GAZP,60,03/04/20,16:00:00,191.9800000,193.7800000,191.5300000,193.1700000
GAZP,60,03/04/20,17:00:00,193.1800000,193.8500000,190.5500000,190.8500000
GAZP,60,03/04/20,18:00:00,190.8300000,193.7500000,189.5500000,190.1500000
GAZP,60,03/04/20,19:00:00,190.1200000,190.3000000,189.4000000,189.7700000
GAZP,60,06/04/20,11:00:00,192.2500000,193.4400000,189.8000000,191.2600000
GAZP,60,06/04/20,12:00:00,191.2500000,191.2500000,189.4400000,190.2500000
GAZP,60,06/04/20,13:00:00,190.2500000,191.6000000,189.8900000,190.9900000
GAZP,60,06/04/20,14:00:00,190.9400000,191.2400000,190.1400000,190.9200000
GAZP,60,06/04/20,15:00:00,190.9300000,190.9500000,190.1100000,190.3400000
GAZP,60,06/04/20,16:00:00,190.3200000,191.2900000,189.9000000,190.3700000
GAZP,60,06/04/20,17:00:00,190.3600000,190.8600000,190.1600000,190.8100000
GAZP,60,06/04/20,18:00:00,190.8100000,191.8700000,190.2600000,190.4800000
GAZP,60,06/04/20,19:00:00,190.5200000,191.1800000,190.1000000,191.1000000
GAZP,60,07/04/20,11:00:00,192.7200000,193.7200000,192.0900000,192.6900000
GAZP,60,07/04/20,12:00:00,192.6900000,195.1300000,192.5000000,194.2000000
GAZP,60,07/04/20,13:00:00,194.2300000,194.4900000,193.7300000,194.0000000
GAZP,60,07/04/20,14:00:00,193.9900000,194.6200000,193.7500000,194.2500000
GAZP,60,07/04/20,15:00:00,194.2000000,194.3500000,192.7900000,192.8400000
GAZP,60,07/04/20,16:00:00,192.8000000,193.5600000,191.1900000,192.3600000
GAZP,60,07/04/20,17:00:00,192.3500000,193.1100000,191.5900000,192.8400000
GAZP,60,07/04/20,18:00:00,192.8700000,193.1000000,189.8000000,189.8300000
GAZP,60,07/04/20,19:00:00,189.8100000,191.2200000,189.8100000,191.2200000
GAZP,60,08/04/20,11:00:00,189.7500000,191.9300000,188.1000000,191.6500000
GAZP,60,08/04/20,12:00:00,191.6600000,191.6800000,189.4500000,190.4300000
GAZP,60,08/04/20,13:00:00,190.4200000,190.4900000,188.6700000,189.1800000
GAZP,60,08/04/20,14:00:00,189.2300000,190.3500000,189.0500000,189.6600000
GAZP,60,08/04/20,15:00:00,189.6600000,190.7800000,189.5300000,190.4200000
GAZP,60,08/04/20,16:00:00,190.4400000,191.8500000,190.2500000,191.4300000
GAZP,60,08/04/20,17:00:00,191.4300000,192.8900000,191.4200000,191.8800000
GAZP,60,08/04/20,18:00:00,191.8700000,192.5500000,191.2500000,192.0600000
GAZP,60,08/04/20,19:00:00,192.0600000,194.1100000,191.6000000,194.1100000
GAZP,60,09/04/20,11:00:00,195.6900000,196.2600000,194.1000000,194.4400000
GAZP,60,09/04/20,12:00:00,194.4000000,194.9100000,192.8000000,193.7800000
GAZP,60,09/04/20,13:00:00,193.7500000,194.3500000,193.5300000,193.7300000
GAZP,60,09/04/20,14:00:00,193.7000000,194.0000000,193.1200000,193.8000000
GAZP,60,09/04/20,15:00:00,193.7500000,193.8500000,189.8800000,191.3900000
GAZP,60,09/04/20,16:00:00,191.3800000,192.8500000,190.5100000,192.8000000
GAZP,60,09/04/20,17:00:00,192.8000000,192.9000000,191.7100000,192.4600000
GAZP,60,09/04/20,18:00:00,192.4700000,194.4200000,190.5500000,193.8600000
GAZP,60,09/04/20,19:00:00,193.9000000,193.9500000,192.0000000,193.8600000
GAZP,60,10/04/20,11:00:00,191.8600000,191.9800000,190.5100000,191.7200000
GAZP,60,10/04/20,12:00:00,191.7100000,192.0000000,191.0900000,191.2300000
GAZP,60,10/04/20,13:00:00,191.1500000,191.5900000,191.0900000,191.1800000
GAZP,60,10/04/20,14:00:00,191.2300000,191.5500000,191.0100000,191.0700000
GAZP,60,10/04/20,15:00:00,191.0600000,191.6700000,191.0100000,191.5400000
GAZP,60,10/04/20,16:00:00,191.5600000,191.8000000,191.2100000,191.6500000
GAZP,60,10/04/20,17:00:00,191.6900000,191.7700000,191.2500000,191.5000000
GAZP,60,10/04/20,18:00:00,191.4000000,191.5000000,191.0700000,191.4000000
GAZP,60,10/04/20,19:00:00,191.3600000,192.4400000,191.3500000,192.0000000
GAZP,60,13/04/20,11:00:00,192.2500000,192.3600000,186.5500000,187.3900000
GAZP,60,13/04/20,12:00:00,187.3000000,188.4700000,186.0700000,188.2800000
GAZP,60,13/04/20,13:00:00,188.2800000,188.8500000,187.3000000,188.3600000
GAZP,60,13/04/20,14:00:00,188.3800000,188.9300000,188.0600000,188.3700000
GAZP,60,13/04/20,15:00:00,188.3800000,188.9800000,188.3100000,188.6600000
GAZP,60,13/04/20,16:00:00,188.6500000,189.2900000,188.4000000,188.9800000
GAZP,60,13/04/20,17:00:00,188.9800000,189.0600000,188.5100000,189.0000000
GAZP,60,13/04/20,18:00:00,188.9900000,189.7400000,188.6200000,188.7500000
GAZP,60,13/04/20,19:00:00,188.7000000,188.9400000,187.7000000,188.0700000
GAZP,60,14/04/20,11:00:00,189.5700000,191.7300000,188.8200000,189.7300000
GAZP,60,14/04/20,12:00:00,189.7900000,190.1300000,188.9200000,188.9800000
GAZP,60,14/04/20,13:00:00,188.9700000,189.5700000,188.7000000,189.1000000
GAZP,60,14/04/20,14:00:00,189.0600000,189.6000000,188.9000000,189.3800000
GAZP,60,14/04/20,15:00:00,189.3800000,189.4900000,188.7500000,189.1200000
GAZP,60,14/04/20,16:00:00,189.1000000,191.1500000,188.3000000,190.6900000
GAZP,60,14/04/20,17:00:00,190.6800000,191.7600000,189.5100000,190.7500000
GAZP,60,14/04/20,18:00:00,190.7500000,191.5700000,189.8100000,189.8900000
GAZP,60,14/04/20,19:00:00,189.8700000,190.3000000,188.5000000,190.1100000
GAZP,60,15/04/20,11:00:00,189.1600000,189.4800000,186.6200000,187.2000000
GAZP,60,15/04/20,12:00:00,187.1700000,187.4100000,186.2300000,186.7400000
GAZP,60,15/04/20,13:00:00,186.8400000,186.9300000,185.4000000,186.4000000
GAZP,60,15/04/20,14:00:00,186.4000000,186.8000000,185.1600000,185.4000000
GAZP,60,15/04/20,15:00:00,185.4000000,186.3000000,184.6000000,184.9900000
GAZP,60,15/04/20,16:00:00,184.9200000,185.2600000,182.5600000,182.7900000
GAZP,60,15/04/20,17:00:00,182.7900000,184.9800000,182.7400000,184.5800000
GAZP,60,15/04/20,18:00:00,184.6300000,184.9800000,183.3600000,184.4100000
GAZP,60,15/04/20,19:00:00,184.4100000,184.7800000,183.9000000,184.2500000
GAZP,60,16/04/20,11:00:00,185.1500000,187.3000000,182.7500000,187.1200000
GAZP,60,16/04/20,12:00:00,187.1400000,189.1600000,186.6500000,187.8600000
GAZP,60,16/04/20,13:00:00,187.8700000,188.1900000,187.0100000,187.3200000
GAZP,60,16/04/20,14:00:00,187.3300000,188.6500000,187.0800000,187.3400000
